Voltage,Current,Temperature,Elapsed Time,Cycle,Capacity,WhAccu,Remaining Charging Time,Source_File,Charging_Session
3.78596,0.74836,-19.24401,6.0,5.0,-1.50388,-5.42326,4.0,607_HPPC.csv,1770
3.78613,0.75091,-19.24401,7.0,5.0,-1.50386,-5.42318,3.0,607_HPPC.csv,1770
3.7863,0.75091,-19.24401,7.0,5.0,-1.50384,-5.4231,3.0,607_HPPC.csv,1770
3.7863,0.74836,-19.24401,7.0,5.0,-1.50382,-5.42302,3.0,607_HPPC.csv,1770
3.78647,0.74836,-19.24401,7.0,5.0,-1.5038,-5.42294,3.0,607_HPPC.csv,1770
3.78663,0.74836,-19.24401,7.0,5.0,-1.50378,-5.42286,3.0,607_HPPC.csv,1770
3.78663,0.75091,-19.13885,7.0,5.0,-1.50376,-5.42279,3.0,607_HPPC.csv,1770
3.7868,0.74836,-19.13885,7.0,5.0,-1.50374,-5.4227,3.0,607_HPPC.csv,1770
3.78697,0.75091,-19.13885,7.0,5.0,-1.50372,-5.42263,3.0,607_HPPC.csv,1770
3.78697,0.75091,-19.13885,7.0,5.0,-1.5037,-5.42255,3.0,607_HPPC.csv,1770
3.78714,0.74836,-19.13885,7.0,5.0,-1.50368,-5.42247,3.0,607_HPPC.csv,1770
3.78714,0.75091,-19.13885,8.0,5.0,-1.50366,-5.42239,2.0,607_HPPC.csv,1770
3.78731,0.75091,-19.13885,8.0,5.0,-1.50363,-5.42231,2.0,607_HPPC.csv,1770
3.78748,0.75091,-19.13885,8.0,5.0,-1.50361,-5.42224,2.0,607_HPPC.csv,1770
3.78748,0.74836,-19.13885,8.0,5.0,-1.50359,-5.42216,2.0,607_HPPC.csv,1770
3.78764,0.74836,-19.13885,8.0,5.0,-1.50357,-5.42207,2.0,607_HPPC.csv,1770
3.78764,0.75091,-19.13885,8.0,5.0,-1.50355,-5.42199,2.0,607_HPPC.csv,1770
3.78781,0.74836,-19.13885,8.0,5.0,-1.50353,-5.42192,2.0,607_HPPC.csv,1770
3.78798,0.74836,-19.13885,8.0,5.0,-1.50351,-5.42184,2.0,607_HPPC.csv,1770
3.78798,0.74836,-19.13885,8.0,5.0,-1.50349,-5.42176,2.0,607_HPPC.csv,1770
3.78815,0.74836,-19.13885,8.0,5.0,-1.50347,-5.42168,2.0,607_HPPC.csv,1770
3.78832,0.74836,-19.13885,9.0,5.0,-1.50345,-5.4216,1.0,607_HPPC.csv,1770
3.78832,0.74836,-19.13885,9.0,5.0,-1.50343,-5.42152,1.0,607_HPPC.csv,1770
3.78849,0.74836,-19.13885,9.0,5.0,-1.50341,-5.42145,1.0,607_HPPC.csv,1770
3.78849,0.74836,-19.13885,9.0,5.0,-1.50338,-5.42137,1.0,607_HPPC.csv,1770
3.78866,0.74836,-19.13885,9.0,5.0,-1.50336,-5.42129,1.0,607_HPPC.csv,1770
3.78882,0.74836,-19.13885,9.0,5.0,-1.50334,-5.42121,1.0,607_HPPC.csv,1770
3.78882,0.74836,-19.13885,9.0,5.0,-1.50332,-5.42113,1.0,607_HPPC.csv,1770
3.78899,0.74836,-19.13885,9.0,5.0,-1.5033,-5.42105,1.0,607_HPPC.csv,1770
3.78899,0.74836,-19.13885,9.0,5.0,-1.50328,-5.42097,1.0,607_HPPC.csv,1770
3.78916,0.74836,-19.13885,9.0,5.0,-1.50326,-5.42089,1.0,607_HPPC.csv,1770
3.78933,0.74836,-19.13885,10.0,5.0,-1.50324,-5.42082,0.0,607_HPPC.csv,1770
3.78933,0.74836,-19.13885,10.0,5.0,-1.50322,-5.42074,0.0,607_HPPC.csv,1770
3.7895,0.74836,-19.13885,10.0,5.0,-1.5032,-5.42066,0.0,607_HPPC.csv,1770
3.7895,0.74836,-19.13885,10.0,5.0,-1.50318,-5.42058,0.0,607_HPPC.csv,1770
3.74702,0.74836,-19.66465,0.0,5.0,-1.5115,-5.44758,10.0,607_HPPC.csv,1774
3.77517,1.01654,-19.66465,0.0,5.0,-1.51147,-5.44748,10.0,607_HPPC.csv,1774
3.79203,1.09316,-19.66465,0.0,5.0,-1.51144,-5.44737,10.0,607_HPPC.csv,1774
3.80197,1.11359,-19.66465,0.0,5.0,-1.51141,-5.44725,10.0,607_HPPC.csv,1774
3.80804,1.1187,-19.66465,0.0,5.0,-1.51138,-5.44713,10.0,607_HPPC.csv,1774
3.81175,1.12126,-19.66465,1.0,5.0,-1.51135,-5.44702,9.0,607_HPPC.csv,1774
3.81462,1.12126,-19.66465,1.0,5.0,-1.51132,-5.4469,9.0,607_HPPC.csv,1774
3.81647,1.12126,-19.66465,1.0,5.0,-1.51129,-5.44678,9.0,607_HPPC.csv,1774
3.81782,1.12126,-19.66465,1.0,5.0,-1.51126,-5.44666,9.0,607_HPPC.csv,1774
3.81866,1.12126,-19.66465,1.0,5.0,-1.51122,-5.44654,9.0,607_HPPC.csv,1774
3.8195,1.12126,-19.66465,1.0,5.0,-1.51119,-5.44642,9.0,607_HPPC.csv,1774
3.82018,1.12126,-19.66465,1.0,5.0,-1.51116,-5.4463,9.0,607_HPPC.csv,1774
3.82068,1.12126,-19.66465,1.0,5.0,-1.51113,-5.44618,9.0,607_HPPC.csv,1774
3.82119,1.12126,-19.66465,1.0,5.0,-1.5111,-5.44607,9.0,607_HPPC.csv,1774
3.82153,1.12126,-19.66465,1.0,5.0,-1.51107,-5.44595,9.0,607_HPPC.csv,1774
3.82203,1.12126,-19.66465,2.0,5.0,-1.51104,-5.44583,8.0,607_HPPC.csv,1774
3.82237,1.12126,-19.66465,2.0,5.0,-1.51101,-5.44571,8.0,607_HPPC.csv,1774
3.82271,1.12126,-19.66465,2.0,5.0,-1.51098,-5.44559,8.0,607_HPPC.csv,1774
3.82304,1.12126,-19.66465,2.0,5.0,-1.51094,-5.44547,8.0,607_HPPC.csv,1774
3.82338,1.12126,-19.66465,2.0,5.0,-1.51091,-5.44535,8.0,607_HPPC.csv,1774
3.82372,1.12126,-19.66465,2.0,5.0,-1.51088,-5.44523,8.0,607_HPPC.csv,1774
3.82389,1.12126,-19.66465,2.0,5.0,-1.51085,-5.44511,8.0,607_HPPC.csv,1774
3.82422,1.12126,-19.66465,2.0,5.0,-1.51082,-5.44499,8.0,607_HPPC.csv,1774
3.82439,1.12126,-19.66465,2.0,5.0,-1.51079,-5.44487,8.0,607_HPPC.csv,1774
3.82473,1.12126,-19.66465,2.0,5.0,-1.51076,-5.44476,8.0,607_HPPC.csv,1774
3.8249,1.12126,-19.66465,3.0,5.0,-1.51073,-5.44463,7.0,607_HPPC.csv,1774
3.82523,1.12126,-19.66465,3.0,5.0,-1.51069,-5.44452,7.0,607_HPPC.csv,1774
3.8254,1.12126,-19.66465,3.0,5.0,-1.51066,-5.4444,7.0,607_HPPC.csv,1774
3.82574,1.12126,-19.7698,3.0,5.0,-1.51063,-5.44428,7.0,607_HPPC.csv,1774
3.82591,1.12126,-19.7698,3.0,5.0,-1.5106,-5.44416,7.0,607_HPPC.csv,1774
3.82608,1.12126,-19.7698,3.0,5.0,-1.51057,-5.44404,7.0,607_HPPC.csv,1774
3.82641,1.12126,-19.7698,3.0,5.0,-1.51054,-5.44392,7.0,607_HPPC.csv,1774
3.82658,1.12126,-19.7698,3.0,5.0,-1.51051,-5.4438,7.0,607_HPPC.csv,1774
3.82675,1.12126,-19.7698,3.0,5.0,-1.51048,-5.44368,7.0,607_HPPC.csv,1774
3.82692,1.12126,-19.7698,3.0,5.0,-1.51044,-5.44356,7.0,607_HPPC.csv,1774
3.82726,1.12126,-19.7698,4.0,5.0,-1.51041,-5.44344,6.0,607_HPPC.csv,1774
3.82743,1.12126,-19.7698,4.0,5.0,-1.51038,-5.44332,6.0,607_HPPC.csv,1774
3.82759,1.12126,-19.7698,4.0,5.0,-1.51035,-5.44321,6.0,607_HPPC.csv,1774
3.82776,1.12126,-19.7698,4.0,5.0,-1.51032,-5.44308,6.0,607_HPPC.csv,1774
3.82793,1.12126,-19.7698,4.0,5.0,-1.51029,-5.44297,6.0,607_HPPC.csv,1774
3.82827,1.12126,-19.7698,4.0,5.0,-1.51026,-5.44284,6.0,607_HPPC.csv,1774
3.82844,1.12126,-19.7698,4.0,5.0,-1.51023,-5.44273,6.0,607_HPPC.csv,1774
3.82861,1.12126,-19.7698,4.0,5.0,-1.51019,-5.4426,6.0,607_HPPC.csv,1774
3.82877,1.12126,-19.7698,4.0,5.0,-1.51016,-5.44249,6.0,607_HPPC.csv,1774
3.82894,1.12126,-19.7698,4.0,5.0,-1.51013,-5.44237,6.0,607_HPPC.csv,1774
3.82911,1.12126,-19.7698,5.0,5.0,-1.5101,-5.44225,5.0,607_HPPC.csv,1774
3.82928,1.12126,-19.7698,5.0,5.0,-1.51007,-5.44213,5.0,607_HPPC.csv,1774
3.82945,1.12126,-19.7698,5.0,5.0,-1.51004,-5.44201,5.0,607_HPPC.csv,1774
3.82979,1.12126,-19.7698,5.0,5.0,-1.51001,-5.44189,5.0,607_HPPC.csv,1774
3.82995,1.12126,-19.7698,5.0,5.0,-1.50998,-5.44177,5.0,607_HPPC.csv,1774
3.83012,1.12126,-19.7698,5.0,5.0,-1.50995,-5.44165,5.0,607_HPPC.csv,1774
3.83029,1.12126,-19.7698,5.0,5.0,-1.50992,-5.44153,5.0,607_HPPC.csv,1774
3.83046,1.12126,-19.7698,5.0,5.0,-1.50988,-5.44141,5.0,607_HPPC.csv,1774
3.83063,1.12126,-19.7698,5.0,5.0,-1.50985,-5.44129,5.0,607_HPPC.csv,1774
3.8308,1.12126,-19.7698,5.0,5.0,-1.50982,-5.44118,5.0,607_HPPC.csv,1774
3.83097,1.12126,-19.7698,6.0,5.0,-1.50979,-5.44106,4.0,607_HPPC.csv,1774
3.83113,1.12126,-19.7698,6.0,5.0,-1.50976,-5.44094,4.0,607_HPPC.csv,1774
3.8313,1.12126,-19.7698,6.0,5.0,-1.50973,-5.44082,4.0,607_HPPC.csv,1774
3.83147,1.12126,-19.7698,6.0,5.0,-1.5097,-5.4407,4.0,607_HPPC.csv,1774
3.83164,1.12126,-19.7698,6.0,5.0,-1.50967,-5.44058,4.0,607_HPPC.csv,1774
3.83181,1.12126,-19.7698,6.0,5.0,-1.50964,-5.44046,4.0,607_HPPC.csv,1774
3.83198,1.12126,-19.7698,6.0,5.0,-1.5096,-5.44034,4.0,607_HPPC.csv,1774
3.83215,1.12126,-19.7698,6.0,5.0,-1.50957,-5.44022,4.0,607_HPPC.csv,1774
3.83231,1.12126,-19.7698,6.0,5.0,-1.50954,-5.4401,4.0,607_HPPC.csv,1774
3.83248,1.12126,-19.7698,6.0,5.0,-1.50951,-5.43998,4.0,607_HPPC.csv,1774
3.83265,1.12126,-19.66465,7.0,5.0,-1.50948,-5.43986,3.0,607_HPPC.csv,1774
3.83282,1.12126,-19.66465,7.0,5.0,-1.50945,-5.43975,3.0,607_HPPC.csv,1774
3.83299,1.12126,-19.66465,7.0,5.0,-1.50942,-5.43962,3.0,607_HPPC.csv,1774
3.83316,1.12126,-19.66465,7.0,5.0,-1.50939,-5.43951,3.0,607_HPPC.csv,1774
3.83333,1.12126,-19.66465,7.0,5.0,-1.50936,-5.43939,3.0,607_HPPC.csv,1774
3.83349,1.12126,-19.66465,7.0,5.0,-1.50932,-5.43926,3.0,607_HPPC.csv,1774
3.83366,1.12126,-19.66465,7.0,5.0,-1.50929,-5.43915,3.0,607_HPPC.csv,1774
3.83383,1.12126,-19.66465,7.0,5.0,-1.50926,-5.43903,3.0,607_HPPC.csv,1774
3.834,1.12126,-19.66465,7.0,5.0,-1.50923,-5.43891,3.0,607_HPPC.csv,1774
3.83417,1.12126,-19.66465,7.0,5.0,-1.5092,-5.43879,3.0,607_HPPC.csv,1774
3.83434,1.12126,-19.66465,8.0,5.0,-1.50917,-5.43867,2.0,607_HPPC.csv,1774
3.83451,1.12126,-19.66465,8.0,5.0,-1.50914,-5.43855,2.0,607_HPPC.csv,1774
3.83467,1.12126,-19.66465,8.0,5.0,-1.50911,-5.43843,2.0,607_HPPC.csv,1774
3.83467,1.12126,-19.66465,8.0,5.0,-1.50907,-5.43831,2.0,607_HPPC.csv,1774
3.83484,1.12126,-19.66465,8.0,5.0,-1.50904,-5.4382,2.0,607_HPPC.csv,1774
3.83501,1.12126,-19.66465,8.0,5.0,-1.50901,-5.43807,2.0,607_HPPC.csv,1774
3.83518,1.12126,-19.66465,8.0,5.0,-1.50898,-5.43795,2.0,607_HPPC.csv,1774
3.83535,1.12126,-19.66465,8.0,5.0,-1.50895,-5.43784,2.0,607_HPPC.csv,1774
3.83552,1.12126,-19.66465,8.0,5.0,-1.50892,-5.43772,2.0,607_HPPC.csv,1774
3.83569,1.12126,-19.66465,8.0,5.0,-1.50889,-5.43759,2.0,607_HPPC.csv,1774
3.83585,1.12126,-19.66465,9.0,5.0,-1.50886,-5.43747,1.0,607_HPPC.csv,1774
3.83585,1.12126,-19.66465,9.0,5.0,-1.50882,-5.43735,1.0,607_HPPC.csv,1774
3.83602,1.12126,-19.66465,9.0,5.0,-1.5088,-5.43724,1.0,607_HPPC.csv,1774
3.83619,1.12126,-19.66465,9.0,5.0,-1.50876,-5.43712,1.0,607_HPPC.csv,1774
3.83636,1.12126,-19.66465,9.0,5.0,-1.50873,-5.437,1.0,607_HPPC.csv,1774
3.83653,1.12126,-19.66465,9.0,5.0,-1.5087,-5.43688,1.0,607_HPPC.csv,1774
3.8367,1.12126,-19.66465,9.0,5.0,-1.50867,-5.43675,1.0,607_HPPC.csv,1774
3.83687,1.12126,-19.66465,9.0,5.0,-1.50864,-5.43664,1.0,607_HPPC.csv,1774
3.83703,1.12126,-19.66465,9.0,5.0,-1.50861,-5.43652,1.0,607_HPPC.csv,1774
3.83703,1.12126,-19.66465,9.0,5.0,-1.50858,-5.4364,1.0,607_HPPC.csv,1774
3.8372,1.12126,-19.66465,10.0,5.0,-1.50854,-5.43628,0.0,607_HPPC.csv,1774
3.83737,1.12126,-19.66465,10.0,5.0,-1.50851,-5.43616,0.0,607_HPPC.csv,1774
3.83754,1.12126,-19.66465,10.0,5.0,-1.50848,-5.43604,0.0,607_HPPC.csv,1774
3.83771,1.12126,-19.66465,10.0,5.0,-1.50845,-5.43592,0.0,607_HPPC.csv,1774
3.83771,1.12126,-19.66465,10.0,5.0,-1.50842,-5.4358,0.0,607_HPPC.csv,1774
3.83788,1.12126,-19.66465,10.0,5.0,-1.50842,-5.4358,0.0,607_HPPC.csv,1774
3.74652,1.22597,-18.82338,0.0,5.0,-1.52505,-5.48488,10.0,607_HPPC.csv,1778
3.78259,1.42775,-18.82338,0.0,5.0,-1.52501,-5.48473,10.0,607_HPPC.csv,1778
3.80046,1.47628,-18.82338,0.0,5.0,-1.52497,-5.48457,10.0,607_HPPC.csv,1778
3.81192,1.4916,-18.82338,1.0,5.0,-1.52493,-5.48442,9.0,607_HPPC.csv,1778
3.819,1.49671,-18.82338,1.0,5.0,-1.52488,-5.48426,9.0,607_HPPC.csv,1778
3.82271,1.49671,-18.82338,1.0,5.0,-1.52484,-5.48409,9.0,607_HPPC.csv,1778
3.8254,1.49671,-18.82338,1.0,5.0,-1.5248,-5.48394,9.0,607_HPPC.csv,1778
3.82726,1.49671,-18.82338,1.0,5.0,-1.52476,-5.48378,9.0,607_HPPC.csv,1778
3.82827,1.49671,-18.82338,1.0,5.0,-1.52476,-5.48378,9.0,607_HPPC.csv,1778
3.82928,1.49671,-18.82338,1.0,5.0,-1.52468,-5.48346,9.0,607_HPPC.csv,1778
3.83012,1.49671,-18.82338,1.0,5.0,-1.52463,-5.4833,9.0,607_HPPC.csv,1778
3.8308,1.49671,-18.82338,1.0,5.0,-1.52459,-5.48314,9.0,607_HPPC.csv,1778
3.8313,1.49671,-18.82338,1.0,5.0,-1.52455,-5.48299,9.0,607_HPPC.csv,1778
3.83181,1.49671,-18.82338,2.0,5.0,-1.52451,-5.48282,8.0,607_HPPC.csv,1778
3.83215,1.49671,-18.82338,2.0,5.0,-1.52447,-5.48267,8.0,607_HPPC.csv,1778
3.83265,1.49671,-18.82338,2.0,5.0,-1.52443,-5.48251,8.0,607_HPPC.csv,1778
3.83316,1.49671,-18.82338,2.0,5.0,-1.52438,-5.48234,8.0,607_HPPC.csv,1778
3.83349,1.49671,-18.82338,2.0,5.0,-1.52434,-5.48218,8.0,607_HPPC.csv,1778
3.83383,1.49671,-18.82338,2.0,5.0,-1.5243,-5.48203,8.0,607_HPPC.csv,1778
3.83417,1.49671,-18.82338,2.0,5.0,-1.52426,-5.48187,8.0,607_HPPC.csv,1778
3.83451,1.49671,-18.82338,2.0,5.0,-1.52422,-5.4817,8.0,607_HPPC.csv,1778
3.83484,1.49671,-18.82338,2.0,5.0,-1.52418,-5.48155,8.0,607_HPPC.csv,1778
3.83518,1.49671,-18.82338,2.0,5.0,-1.52414,-5.48139,8.0,607_HPPC.csv,1778
3.83552,1.49671,-18.82338,3.0,5.0,-1.52409,-5.48123,7.0,607_HPPC.csv,1778
3.83585,1.49671,-18.82338,3.0,5.0,-1.52405,-5.48107,7.0,607_HPPC.csv,1778
3.83602,1.49671,-18.82338,3.0,5.0,-1.52401,-5.48091,7.0,607_HPPC.csv,1778
3.83636,1.49671,-18.82338,3.0,5.0,-1.52397,-5.48075,7.0,607_HPPC.csv,1778
3.8367,1.49671,-18.82338,3.0,5.0,-1.52393,-5.48059,7.0,607_HPPC.csv,1778
3.83687,1.49671,-18.82338,3.0,5.0,-1.52388,-5.48043,7.0,607_HPPC.csv,1778
3.8372,1.49671,-18.82338,3.0,5.0,-1.52384,-5.48027,7.0,607_HPPC.csv,1778
3.83754,1.49671,-18.82338,3.0,5.0,-1.5238,-5.48011,7.0,607_HPPC.csv,1778
3.83771,1.49671,-18.82338,3.0,5.0,-1.52376,-5.47995,7.0,607_HPPC.csv,1778
3.83805,1.49671,-18.82338,3.0,5.0,-1.52372,-5.4798,7.0,607_HPPC.csv,1778
3.83821,1.49671,-18.82338,4.0,5.0,-1.52368,-5.47963,6.0,607_HPPC.csv,1778
3.83855,1.49671,-18.82338,4.0,5.0,-1.52364,-5.47947,6.0,607_HPPC.csv,1778
3.83872,1.49671,-18.82338,4.0,5.0,-1.52359,-5.47932,6.0,607_HPPC.csv,1778
3.83906,1.49671,-18.82338,4.0,5.0,-1.52355,-5.47916,6.0,607_HPPC.csv,1778
3.83923,1.49671,-18.82338,4.0,5.0,-1.52351,-5.479,6.0,607_HPPC.csv,1778
3.83956,1.49671,-18.82338,4.0,5.0,-1.52347,-5.47884,6.0,607_HPPC.csv,1778
3.83973,1.49671,-18.82338,4.0,5.0,-1.52343,-5.47868,6.0,607_HPPC.csv,1778
3.84007,1.49671,-18.82338,4.0,5.0,-1.52339,-5.47852,6.0,607_HPPC.csv,1778
3.84024,1.49671,-18.82338,4.0,5.0,-1.52335,-5.47836,6.0,607_HPPC.csv,1778
3.84057,1.49671,-18.82338,4.0,5.0,-1.5233,-5.4782,6.0,607_HPPC.csv,1778
3.84074,1.49671,-18.82338,5.0,5.0,-1.52326,-5.47804,5.0,607_HPPC.csv,1778
3.84091,1.49671,-18.82338,5.0,5.0,-1.52322,-5.47788,5.0,607_HPPC.csv,1778
3.84125,1.49671,-18.82338,5.0,5.0,-1.52318,-5.47771,5.0,607_HPPC.csv,1778
3.84142,1.49671,-18.82338,5.0,5.0,-1.52314,-5.47756,5.0,607_HPPC.csv,1778
3.84175,1.49671,-18.82338,5.0,5.0,-1.52309,-5.4774,5.0,607_HPPC.csv,1778
3.84192,1.49671,-18.82338,5.0,5.0,-1.52305,-5.47724,5.0,607_HPPC.csv,1778
3.84226,1.49671,-18.82338,5.0,5.0,-1.52301,-5.47708,5.0,607_HPPC.csv,1778
3.84243,1.49671,-18.82338,5.0,5.0,-1.52297,-5.47692,5.0,607_HPPC.csv,1778
3.8426,1.49671,-18.82338,5.0,5.0,-1.52293,-5.47677,5.0,607_HPPC.csv,1778
3.84293,1.49671,-18.82338,5.0,5.0,-1.52289,-5.4766,5.0,607_HPPC.csv,1778
3.8431,1.49671,-18.82338,6.0,5.0,-1.52285,-5.47644,4.0,607_HPPC.csv,1778
3.84327,1.49671,-18.82338,6.0,5.0,-1.5228,-5.47628,4.0,607_HPPC.csv,1778
3.84361,1.49671,-18.82338,6.0,5.0,-1.52276,-5.47612,4.0,607_HPPC.csv,1778
3.84378,1.49671,-18.82338,6.0,5.0,-1.52272,-5.47597,4.0,607_HPPC.csv,1778
3.84395,1.49671,-18.82338,6.0,5.0,-1.52268,-5.4758,4.0,607_HPPC.csv,1778
3.84428,1.49671,-18.82338,6.0,5.0,-1.52264,-5.47564,4.0,607_HPPC.csv,1778
3.84445,1.49671,-18.82338,6.0,5.0,-1.5226,-5.47548,4.0,607_HPPC.csv,1778
3.84462,1.49671,-18.82338,6.0,5.0,-1.52256,-5.47533,4.0,607_HPPC.csv,1778
3.84496,1.49671,-18.82338,6.0,5.0,-1.52251,-5.47516,4.0,607_HPPC.csv,1778
3.84513,1.49671,-18.82338,6.0,5.0,-1.52247,-5.475,4.0,607_HPPC.csv,1778
3.84529,1.49671,-18.82338,7.0,5.0,-1.52243,-5.47484,3.0,607_HPPC.csv,1778
3.84563,1.49671,-18.82338,7.0,5.0,-1.52239,-5.47468,3.0,607_HPPC.csv,1778
3.8458,1.49671,-18.82338,7.0,5.0,-1.52235,-5.47453,3.0,607_HPPC.csv,1778
3.84597,1.49671,-18.82338,7.0,5.0,-1.52231,-5.47437,3.0,607_HPPC.csv,1778
3.84614,1.49671,-18.82338,7.0,5.0,-1.52226,-5.4742,3.0,607_HPPC.csv,1778
3.84631,1.49671,-18.82338,7.0,5.0,-1.52222,-5.47404,3.0,607_HPPC.csv,1778
3.84664,1.49671,-18.82338,7.0,5.0,-1.52218,-5.47389,3.0,607_HPPC.csv,1778
3.84681,1.49671,-18.82338,7.0,5.0,-1.52214,-5.47372,3.0,607_HPPC.csv,1778
3.84698,1.49671,-18.82338,7.0,5.0,-1.5221,-5.47357,3.0,607_HPPC.csv,1778
3.84715,1.49671,-18.82338,7.0,5.0,-1.52206,-5.4734,3.0,607_HPPC.csv,1778
3.84749,1.49671,-18.82338,8.0,5.0,-1.52202,-5.47325,2.0,607_HPPC.csv,1778
3.84765,1.49671,-18.82338,8.0,5.0,-1.52197,-5.47309,2.0,607_HPPC.csv,1778
3.84782,1.49671,-18.82338,8.0,5.0,-1.52193,-5.47292,2.0,607_HPPC.csv,1778
3.84799,1.49671,-18.82338,8.0,5.0,-1.52189,-5.47277,2.0,607_HPPC.csv,1778
3.84816,1.49671,-18.82338,8.0,5.0,-1.52185,-5.47261,2.0,607_HPPC.csv,1778
3.8485,1.49671,-18.82338,8.0,5.0,-1.52181,-5.47245,2.0,607_HPPC.csv,1778
3.84867,1.49671,-18.82338,8.0,5.0,-1.52177,-5.47229,2.0,607_HPPC.csv,1778
3.84883,1.49671,-18.82338,8.0,5.0,-1.52172,-5.47212,2.0,607_HPPC.csv,1778
3.849,1.49671,-18.82338,8.0,5.0,-1.52168,-5.47197,2.0,607_HPPC.csv,1778
3.84917,1.49671,-18.82338,8.0,5.0,-1.52164,-5.4718,2.0,607_HPPC.csv,1778
3.84951,1.49671,-18.82338,9.0,5.0,-1.5216,-5.47164,1.0,607_HPPC.csv,1778
3.84968,1.49671,-18.82338,9.0,5.0,-1.52156,-5.47148,1.0,607_HPPC.csv,1778
3.84985,1.49671,-18.82338,9.0,5.0,-1.52152,-5.47133,1.0,607_HPPC.csv,1778
3.85001,1.49671,-18.82338,9.0,5.0,-1.52147,-5.47116,1.0,607_HPPC.csv,1778
3.85018,1.49671,-18.82338,9.0,5.0,-1.52143,-5.47101,1.0,607_HPPC.csv,1778
3.85035,1.49671,-18.82338,9.0,5.0,-1.52139,-5.47084,1.0,607_HPPC.csv,1778
3.85052,1.49671,-18.82338,9.0,5.0,-1.52139,-5.47084,1.0,607_HPPC.csv,1778
3.85086,1.49671,-18.82338,9.0,5.0,-1.52131,-5.47053,1.0,607_HPPC.csv,1778
3.85103,1.49671,-18.82338,9.0,5.0,-1.52127,-5.47036,1.0,607_HPPC.csv,1778
3.85119,1.49671,-18.82338,9.0,5.0,-1.52122,-5.4702,1.0,607_HPPC.csv,1778
3.85136,1.49671,-18.82338,10.0,5.0,-1.52118,-5.47004,0.0,607_HPPC.csv,1778
3.85153,1.49671,-18.82338,10.0,5.0,-1.52114,-5.46989,0.0,607_HPPC.csv,1778
3.8517,1.49671,-18.82338,10.0,5.0,-1.52114,-5.46989,0.0,607_HPPC.csv,1778
3.85187,1.49671,-18.82338,10.0,5.0,-1.52106,-5.46957,0.0,607_HPPC.csv,1778
3.85204,1.49671,-18.82338,10.0,5.0,-1.52102,-5.4694,0.0,607_HPPC.csv,1778
3.85237,1.49671,-18.82338,10.0,5.0,-1.52097,-5.46924,0.0,607_HPPC.csv,1778
3.85254,1.49671,-18.82338,10.0,5.0,-1.52093,-5.46909,0.0,607_HPPC.csv,1778
3.59683,0.22987,-18.61306,0.0,6.0,-1.80211,-6.40935,10.0,607_HPPC.csv,1784
3.61335,0.33203,-18.61306,0.0,6.0,-1.8021,-6.40932,10.0,607_HPPC.csv,1784
3.62178,0.36268,-18.61306,0.0,6.0,-1.80209,-6.40928,10.0,607_HPPC.csv,1784
3.62549,0.37035,-18.61306,1.0,6.0,-1.80208,-6.40925,9.0,607_HPPC.csv,1784
3.62818,0.3729,-18.61306,1.0,6.0,-1.80207,-6.40921,9.0,607_HPPC.csv,1784
3.62987,0.3729,-18.61306,1.0,6.0,-1.80206,-6.40917,9.0,607_HPPC.csv,1784
3.63088,0.3729,-18.61306,1.0,6.0,-1.80205,-6.40913,9.0,607_HPPC.csv,1784
3.63172,0.3729,-18.61306,1.0,6.0,-1.80204,-6.4091,9.0,607_HPPC.csv,1784
3.6324,0.3729,-18.61306,1.0,6.0,-1.80203,-6.40906,9.0,607_HPPC.csv,1784
3.63273,0.3729,-18.61306,1.0,6.0,-1.80202,-6.40902,9.0,607_HPPC.csv,1784
3.63324,0.3729,-18.61306,1.0,6.0,-1.80201,-6.40898,9.0,607_HPPC.csv,1784
3.63341,0.3729,-18.61306,1.0,6.0,-1.802,-6.40895,9.0,607_HPPC.csv,1784
3.63375,0.3729,-18.61306,1.0,6.0,-1.80199,-6.40891,9.0,607_HPPC.csv,1784
3.63391,0.3729,-18.61306,2.0,6.0,-1.80198,-6.40887,8.0,607_HPPC.csv,1784
3.63408,0.3729,-18.61306,2.0,6.0,-1.80197,-6.40883,8.0,607_HPPC.csv,1784
3.63425,0.3729,-18.61306,2.0,6.0,-1.80196,-6.4088,8.0,607_HPPC.csv,1784
3.63442,0.3729,-18.61306,2.0,6.0,-1.80195,-6.40876,8.0,607_HPPC.csv,1784
3.63459,0.3729,-18.61306,2.0,6.0,-1.80193,-6.40872,8.0,607_HPPC.csv,1784
3.63476,0.3729,-18.61306,2.0,6.0,-1.80192,-6.40868,8.0,607_HPPC.csv,1784
3.63493,0.3729,-18.61306,2.0,6.0,-1.80191,-6.40864,8.0,607_HPPC.csv,1784
3.63493,0.3729,-18.61306,2.0,6.0,-1.8019,-6.40861,8.0,607_HPPC.csv,1784
3.63509,0.3729,-18.61306,2.0,6.0,-1.80189,-6.40857,8.0,607_HPPC.csv,1784
3.63526,0.3729,-18.61306,2.0,6.0,-1.80188,-6.40853,8.0,607_HPPC.csv,1784
3.63526,0.3729,-18.61306,3.0,6.0,-1.80187,-6.40849,7.0,607_HPPC.csv,1784
3.63543,0.3729,-18.61306,3.0,6.0,-1.80186,-6.40846,7.0,607_HPPC.csv,1784
3.63543,0.3729,-18.61306,3.0,6.0,-1.80185,-6.40842,7.0,607_HPPC.csv,1784
3.6356,0.3729,-18.61306,3.0,6.0,-1.80184,-6.40838,7.0,607_HPPC.csv,1784
